raisedAmount,supporters,timestamp
5890451.0,5559,2023-10-21 19:11:04
3823883.0,3491,2023-10-07 22:04:04
5537712.0,5187,2023-10-12 12:23:04
7181927.0,6823,2023-11-07 03:32:05
5833384.0,5509,2023-10-20 11:01:04
6264647.0,5940,2023-10-28 19:31:05
5868521.0,5539,2023-10-20 21:20:05
5620721.0,5266,2023-10-13 19:22:04
5671701.0,5318,2023-10-15 15:29:03
7466305.0,7057,2023-11-08 06:13:05
5782259.0,5447,2023-10-18 15:46:04
5675196.0,5324,2023-10-15 17:28:04
7251907.0,6914,2023-11-07 16:54:05
7747723.0,7348,2023-11-09 12:34:05
6154101.0,5813,2023-10-27 15:23:04
6309868.0,5990,2023-10-29 11:36:04
5616756.0,5261,2023-10-13 18:00:03
5679969.0,5334,2023-10-15 22:09:03
5411357.0,5060,2023-10-10 16:03:04
7126426.0,6754,2023-11-06 19:03:05
5731739.0,5382,2023-10-16 22:25:04
6749807.0,6332,2023-11-02 11:30:05
7181927.0,6823,2023-11-07 02:39:05
5704700.0,5362,2023-10-16 16:19:04
5648395.0,5295,2023-10-14 15:57:04
5447668.0,5103,2023-10-10 22:46:03
5668937.0,5315,2023-10-15 12:59:04
7019108.0,6614,2023-11-05 19:05:07
6501182.0,6219,2023-10-30 20:54:05
6004019.0,5665,2023-10-25 13:49:04
6920258.0,6497,2023-11-04 16:01:05
7179132.0,6821,2023-11-07 01:44:04
6273925.0,5950,2023-10-28 22:32:04
5657079.0,5304,2023-10-14 19:08:04
6196224.0,5868,2023-10-27 22:30:04
5418413.0,5069,2023-10-10 19:38:05
6133114.0,5788,2023-10-27 09:39:05
6173274.0,5839,2023-10-27 20:29:08
6560601.0,6286,2023-11-01 13:31:05
8228652.0,7991,2023-11-10 20:09:05
5679695.0,5333,2023-10-15 21:58:04
8665086.0,8433,2023-11-11 16:28:05
5808733.0,5479,2023-10-19 13:56:05
6000653.0,5662,2023-10-25 13:06:03
5861691.0,5532,2023-10-20 17:20:05
6887607.0,6466,2023-11-04 09:00:04
5779931.0,5446,2023-10-18 14:42:04
7002214.0,6594,2023-11-05 15:56:04
5418413.0,5069,2023-10-10 19:56:05
5779563.0,5444,2023-10-18 13:40:04
6984279.0,6568,2023-11-05 12:05:05
5594859.0,5233,2023-10-13 10:25:03
6998186.0,6586,2023-11-05 14:37:04
6504319.0,6225,2023-10-30 22:53:06
4614278.0,4351,2023-10-08 19:34:05
6766080.0,6347,2023-11-02 14:21:05
6302691.0,5979,2023-10-29 10:03:04
5541487.0,5192,2023-10-12 13:10:04
6487011.0,6199,2023-10-30 13:46:04
5140189.0,5022,2023-10-10 00:03:04
5668858.0,5315,2023-10-15 11:44:04
7175021.0,6817,2023-11-07 00:17:05
7574264.0,7150,2023-11-08 14:27:05
5541318.0,5191,2023-10-12 13:00:03
6529561.0,6255,2023-10-31 18:55:05
7626621.0,7204,2023-11-08 18:38:05
5744815.0,5400,2023-10-17 13:19:04
7855073.0,7493,2023-11-09 20:26:05
5773540.0,5439,2023-10-18 11:21:05
5582922.0,5223,2023-10-12 22:31:04
5502619.0,5167,2023-10-11 19:20:05
5483118.0,5144,2023-10-11 13:42:04
6300416.0,5976,2023-10-29 09:52:04
6881221.0,6462,2023-11-04 01:20:05
8429165.0,8185,2023-11-10 22:19:07
5804646.0,5472,2023-10-19 10:14:04
5671701.0,5318,2023-10-15 14:54:04
8664728.0,8432,2023-11-11 18:57:05
6976131.0,6560,2023-11-05 11:07:04
5858081.0,5527,2023-10-20 16:25:05
5936249.0,5607,2023-10-23 16:46:04
7152906.0,6788,2023-11-06 21:28:05
5498015.0,5164,2023-10-11 18:22:04
5751744.0,5409,2023-10-17 16:08:04
5414382.0,5063,2023-10-10 16:16:04
5760360.0,5423,2023-10-17 21:58:04
6786056.0,6361,2023-11-02 18:22:05
5416769.0,5065,2023-10-10 17:51:04
6085186.0,5735,2023-10-26 10:39:05
5138991.0,5020,2023-10-09 23:52:04
6308488.0,5988,2023-10-29 11:24:04
6875451.0,6456,2023-11-03 22:55:04
5154697.0,5041,2023-10-10 12:20:04
5480416.0,5142,2023-10-11 13:12:03
6486737.0,6198,2023-10-30 13:24:05
7454108.0,7047,2023-11-08 01:06:05
7429629.0,7025,2023-11-07 23:12:05
6533811.0,6257,2023-10-31 21:11:05
5657079.0,5304,2023-10-14 19:06:04
7051329.0,6655,2023-11-06 09:46:05
7558261.0,7127,2023-11-08 13:10:05
5950032.0,5619,2023-10-23 23:30:04
5608930.0,5249,2023-10-13 13:48:04
8665086.0,8433,2023-11-11 15:07:05
7207772.0,6847,2023-11-07 10:31:06
6086425.0,5736,2023-10-26 10:56:04
6882242.0,6463,2023-11-04 06:40:05
6494069.0,6208,2023-10-30 17:18:05
6098790.0,5754,2023-10-26 16:09:05
6195658.0,5868,2023-10-27 22:25:04
5785878.0,5452,2023-10-18 17:48:05
5933734.0,5605,2023-10-23 15:05:04
5430044.0,5081,2023-10-10 20:53:04
7055564.0,6659,2023-11-06 10:31:04
6220825.0,5894,2023-10-28 11:04:04
5956867.0,5623,2023-10-24 11:19:04
7637959.0,7218,2023-11-08 19:30:06
6500893.0,6218,2023-10-30 20:40:06
6516066.0,6237,2023-10-31 10:46:04
5054552.0,4903,2023-10-09 06:32:03
7057775.0,6662,2023-11-06 10:53:05
6201081.0,5874,2023-10-28 04:14:04
8665086.0,8433,2023-11-11 16:45:05
6917024.0,6496,2023-11-04 15:27:05
6077049.0,5724,2023-10-26 06:04:04
5606048.0,5245,2023-10-13 12:24:03
5981321.0,5647,2023-10-24 20:52:04
6977679.0,6563,2023-11-05 11:15:04
6533811.0,6257,2023-10-31 20:56:05
5884470.0,5554,2023-10-21 14:25:04
5994804.0,5659,2023-10-25 11:44:04
5779931.0,5446,2023-10-18 14:56:04
6684624.0,6304,2023-11-01 18:31:04
6488727.0,6200,2023-10-30 15:02:06
6080820.0,5730,2023-10-26 08:52:04
5814800.0,5485,2023-10-19 18:03:05
5634479.0,5281,2023-10-14 11:50:04
5773540.0,5439,2023-10-18 11:03:05
5817982.0,5493,2023-10-19 21:31:04
5788961.0,5455,2023-10-18 18:58:04
5145431.0,5029,2023-10-10 06:38:03
6785493.0,6360,2023-11-02 18:09:05
5616746.0,5260,2023-10-13 17:20:04
5945100.0,5612,2023-10-23 21:07:04
6671726.0,6299,2023-11-01 17:38:06
5714519.0,5370,2023-10-16 19:19:04
8664728.0,8432,2023-11-11 20:09:05
5779852.0,5445,2023-10-18 13:48:04
5783141.0,5448,2023-10-18 16:12:04
5603284.0,5242,2023-10-13 11:34:03
7183654.0,6824,2023-11-07 06:41:05
6938537.0,6528,2023-11-04 18:38:05
6303010.0,5980,2023-10-29 10:22:04
6553373.0,6275,2023-11-01 11:32:05
7374182.0,6982,2023-11-07 21:35:05
6868058.0,6444,2023-11-03 19:58:05
7213254.0,6855,2023-11-07 11:02:05
5920423.0,5592,2023-10-23 08:54:04
5417256.0,5066,2023-10-10 18:29:05
5146780.0,5032,2023-10-10 08:57:03
5488571.0,5153,2023-10-11 15:32:04
6215555.0,5888,2023-10-28 09:21:04
5920276.0,5591,2023-10-22 23:29:04
6145010.0,5799,2023-10-27 12:51:04
5807959.0,5477,2023-10-19 13:38:04
6170721.0,5836,2023-10-27 20:22:05
5815506.0,5487,2023-10-19 18:49:05
4915713.0,4726,2023-10-08 22:56:04
5435608.0,5088,2023-10-10 21:22:04
7000643.0,6589,2023-11-05 14:55:05
7053617.0,6659,2023-11-06 10:10:05
7598912.0,7173,2023-11-08 16:05:05
6487011.0,6199,2023-10-30 13:42:04
5649492.0,5295,2023-10-14 16:20:04
7544848.0,7117,2023-11-08 12:01:05
6202013.0,5875,2023-10-28 05:34:05
5722135.0,5376,2023-10-16 20:38:04
6254854.0,5934,2023-10-28 17:43:04
7106083.0,6728,2023-11-06 17:08:06
6215713.0,5888,2023-10-28 09:23:05
6513862.0,6235,2023-10-31 09:40:06
6490217.0,6203,2023-10-30 16:34:04
7771265.0,7377,2023-11-09 14:29:06
5753584.0,5412,2023-10-17 17:02:04
7254159.0,6915,2023-11-07 17:03:06
5807670.0,5476,2023-10-19 13:18:03
5154448.0,5040,2023-10-10 11:58:04
6197510.0,5870,2023-10-27 23:29:05
5867242.0,5538,2023-10-20 20:32:04
5699882.0,5358,2023-10-16 13:42:04
6803405.0,6379,2023-11-02 22:57:05
5817219.0,5491,2023-10-19 20:37:04
5433603.0,5087,2023-10-10 21:20:04
6229631.0,5904,2023-10-28 12:28:04
6853024.0,6426,2023-11-03 15:58:05
3763862.0,3417,2023-10-07 19:37:03
8665275.0,8432,2023-11-11 00:43:04
6495567.0,6209,2023-10-30 18:06:05
7455190.0,7047,2023-11-08 01:21:06
7111735.0,6734,2023-11-06 17:29:05
6148669.0,5804,2023-10-27 13:42:04
6563277.0,6289,2023-11-01 14:51:05
5920276.0,5591,2023-10-22 23:55:04
7464335.0,7053,2023-11-08 05:06:05
5033969.0,4875,2023-10-09 00:03:03
5990581.0,5654,2023-10-25 10:02:04
7438559.0,7030,2023-11-07 23:54:06
5104435.0,4979,2023-10-09 16:05:04
6520204.0,6245,2023-10-31 12:37:05
4546321.0,4276,2023-10-08 19:00:04
6920258.0,6497,2023-11-04 16:00:04
6521256.0,6246,2023-10-31 13:30:04
7738990.0,7333,2023-11-09 11:13:05
5921596.0,5595,2023-10-23 09:46:04
5704107.0,5361,2023-10-16 15:36:04
6504882.0,6226,2023-10-30 23:00:05
5142398.0,5023,2023-10-10 00:44:04
7461490.0,7052,2023-11-08 03:22:05
5921596.0,5595,2023-10-23 09:50:05
5944342.0,5613,2023-10-23 19:30:04
6903422.0,6483,2023-11-04 12:03:04
5146507.0,5031,2023-10-10 07:21:04
6794374.0,6368,2023-11-02 20:51:04
6489443.0,6202,2023-10-30 15:58:06
5648395.0,5295,2023-10-14 15:48:03
6086425.0,5736,2023-10-26 11:23:05
7545789.0,7117,2023-11-08 12:09:06
7065003.0,6669,2023-11-06 11:55:05
8664728.0,8432,2023-11-11 21:03:05
5635648.0,5283,2023-10-14 12:38:03
7458433.0,7048,2023-11-08 01:52:05
7817445.0,7436,2023-11-09 17:51:05
5773859.0,5439,2023-10-18 11:47:04
6487100.0,6199,2023-10-30 14:14:05
6138364.0,5792,2023-10-27 11:14:04
7459055.0,7048,2023-11-08 02:02:05
4624152.0,4361,2023-10-08 19:39:04
5610934.0,5252,2023-10-13 15:09:03
6254854.0,5934,2023-10-28 17:53:04
6936456.0,6523,2023-11-04 18:22:05
5614125.0,5255,2023-10-13 15:35:04
6977679.0,6563,2023-11-05 11:17:04
4634479.0,4371,2023-10-08 19:45:04
6433279.0,6137,2023-10-29 21:44:04
5668858.0,5315,2023-10-15 12:31:03
6197061.0,5870,2023-10-27 23:15:04
7654016.0,7233,2023-11-08 20:57:05
7744440.0,7342,2023-11-09 11:45:06
5885199.0,5554,2023-10-21 15:32:04
6154101.0,5813,2023-10-27 15:22:05
7587947.0,7166,2023-11-08 15:25:05
7033385.0,6633,2023-11-05 23:28:05
6201081.0,5874,2023-10-28 03:39:04
6080820.0,5730,2023-10-26 09:02:04
6788892.0,6362,2023-11-02 19:24:05
7762927.0,7365,2023-11-09 13:50:05
6987263.0,6570,2023-11-05 12:27:04
5093868.0,4964,2023-10-09 13:45:04
5745698.0,5402,2023-10-17 13:58:04
5671701.0,5318,2023-10-15 14:33:04
8153805.0,7882,2023-11-10 18:01:04
6135358.0,5790,2023-10-27 10:22:05
5808733.0,5479,2023-10-19 13:46:04
7472706.0,7066,2023-11-08 07:52:05
6341209.0,6026,2023-10-29 14:56:05
6265325.0,5941,2023-10-28 19:45:04
5676410.0,5325,2023-10-15 19:34:03
6978227.0,6565,2023-11-05 11:38:04
7154106.0,6792,2023-11-06 21:33:05
6788145.0,6362,2023-11-02 19:11:04
5606048.0,5245,2023-10-13 13:06:04
6144028.0,5797,2023-10-27 12:31:04
5493157.0,5159,2023-10-11 17:49:04
6517679.0,6243,2023-10-31 12:09:05
5437955.0,5091,2023-10-10 21:38:04
5487493.0,5151,2023-10-11 14:46:04
5671701.0,5318,2023-10-15 15:26:03
5733989.0,5386,2023-10-17 00:10:04
5506642.0,5171,2023-10-11 21:29:04
7140372.0,6773,2023-11-06 20:03:04
8663922.0,8431,2023-11-11 11:32:04
6871856.0,6450,2023-11-03 21:28:04
5733989.0,5386,2023-10-16 23:45:03
5670942.0,5316,2023-10-15 13:15:04
7239944.0,6892,2023-11-07 14:49:05
5994152.0,5658,2023-10-25 11:33:05
6155543.0,5816,2023-10-27 16:05:06
5780341.0,5446,2023-10-18 15:04:04
5975294.0,5644,2023-10-24 17:43:04
5476115.0,5128,2023-10-11 09:49:04
5654480.0,5299,2023-10-14 17:38:04
6303584.0,5982,2023-10-29 10:41:04
5748447.0,5407,2023-10-17 14:46:04
6197510.0,5870,2023-10-27 23:32:04
5556376.0,5205,2023-10-12 15:27:03
5916720.0,5589,2023-10-22 22:09:04
6871304.0,6447,2023-11-03 20:49:04
6028838.0,5685,2023-10-25 17:46:20
5624933.0,5275,2023-10-13 23:14:04
6428361.0,6131,2023-10-29 21:33:04
5610615.0,5252,2023-10-13 14:54:03
5812247.0,5482,2023-10-19 15:15:05
5865709.0,5536,2023-10-20 18:45:04
5978470.0,5645,2023-10-24 19:01:04
5142398.0,5023,2023-10-10 00:11:03
6486252.0,6197,2023-10-30 12:25:04
7242624.0,6895,2023-11-07 15:07:05
6795642.0,6369,2023-11-02 21:03:04
5426305.0,5077,2023-10-10 20:43:04
5668858.0,5315,2023-10-15 11:54:03
7733845.0,7326,2023-11-09 10:41:05
5857607.0,5527,2023-10-20 15:59:05
6729901.0,6321,2023-11-01 23:53:07
6488727.0,6200,2023-10-30 15:00:05
6911829.0,6492,2023-11-04 14:03:05
6449967.0,6153,2023-10-29 22:43:05
6500893.0,6218,2023-10-30 20:24:05
7754515.0,7358,2023-11-09 13:11:05
5623609.0,5271,2023-10-13 21:53:03
7876015.0,7527,2023-11-09 21:49:05
7015509.0,6611,2023-11-05 18:24:04
5753584.0,5412,2023-10-17 16:55:04
6223510.0,5897,2023-10-28 11:16:04
6817050.0,6388,2023-11-03 08:42:06
5048244.0,4889,2023-10-09 00:31:04
6073296.0,5722,2023-10-26 01:44:04
7019381.0,6619,2023-11-05 20:47:04
7136604.0,6766,2023-11-06 19:37:05
5622683.0,5268,2023-10-13 20:55:04
6529561.0,6255,2023-10-31 19:13:06
5144692.0,5028,2023-10-10 05:50:03
6489732.0,6203,2023-10-30 16:18:05
6796250.0,6371,2023-11-02 21:07:04
5956867.0,5623,2023-10-24 10:40:04
3811674.0,3478,2023-10-07 21:33:04
5874746.0,5544,2023-10-21 01:16:04
7363184.0,6981,2023-11-07 21:29:04
5807396.0,5475,2023-10-19 12:57:04
6761490.0,6342,2023-11-02 13:45:04
5745698.0,5402,2023-10-17 14:06:04
7074433.0,6679,2023-11-06 12:56:04
6280854.0,5958,2023-10-28 23:32:04
5659858.0,5306,2023-10-14 19:36:04
6512095.0,6235,2023-10-31 09:30:49
6885519.0,6465,2023-11-04 08:38:04
5756134.0,5416,2023-10-17 18:55:04
6504882.0,6226,2023-10-30 23:09:05
6070790.0,5717,2023-10-25 23:20:04
7615588.0,7196,2023-11-08 18:04:05
6788145.0,6362,2023-11-02 19:07:04
6245148.0,5923,2023-10-28 14:55:05
7455190.0,7047,2023-11-08 01:16:05
7463927.0,7053,2023-11-08 04:20:05
6758355.0,6337,2023-11-02 13:03:04
6073296.0,5722,2023-10-26 01:36:04
5050102.0,4893,2023-10-09 00:54:04
7639755.0,7220,2023-11-08 19:39:05
7789760.0,7400,2023-11-09 15:53:07
5804646.0,5472,2023-10-19 09:55:04
6521592.0,6246,2023-10-31 13:58:04
5776780.0,5442,2023-10-18 12:49:05
5790570.0,5456,2023-10-18 20:06:04
6334853.0,6015,2023-10-29 13:52:04
5417654.0,5067,2023-10-10 19:11:04
5534990.0,5184,2023-10-12 11:08:03
6887607.0,6466,2023-11-04 09:03:05
6857498.0,6433,2023-11-03 17:25:05
5143386.0,5025,2023-10-10 03:19:03
5922560.0,5596,2023-10-23 11:13:04
6562027.0,6288,2023-11-01 14:10:07
7276335.0,6944,2023-11-07 20:04:05
6882242.0,6463,2023-11-04 06:26:04
5785694.0,5451,2023-10-18 17:09:05
5990262.0,5654,2023-10-25 09:51:04
5142936.0,5024,2023-10-10 02:27:04
8211772.0,7968,2023-11-10 19:54:05
6191632.0,5862,2023-10-27 21:46:04
5142647.0,5024,2023-10-10 01:24:03
7747228.0,7348,2023-11-09 12:17:04
6103208.0,5759,2023-10-26 16:50:05
7441177.0,7031,2023-11-08 00:01:06
6483899.0,6193,2023-10-30 11:29:04
6102313.0,5758,2023-10-26 16:31:04
5151956.0,5038,2023-10-10 10:39:04
8665309.0,8432,2023-11-11 01:55:05
6864705.0,6441,2023-11-03 18:56:04
6926461.0,6507,2023-11-04 17:06:05
5676410.0,5325,2023-10-15 19:23:04
5164162.0,5052,2023-10-10 14:15:04
6417477.0,6123,2023-10-29 21:14:04
5143924.0,5026,2023-10-10 04:37:04
8447605.0,8201,2023-11-10 22:28:05
5949674.0,5619,2023-10-23 23:00:06
6562798.0,6289,2023-11-01 14:47:06
5548869.0,5197,2023-10-12 14:34:04
6161316.0,5823,2023-10-27 17:14:04
5624306.0,5273,2023-10-13 22:46:04
6642189.0,6293,2023-11-01 15:38:05
5676958.0,5327,2023-10-15 20:04:03
6086247.0,5736,2023-10-26 10:47:06
6072811.0,5721,2023-10-26 00:47:04
7248266.0,6908,2023-11-07 16:19:05
6250765.0,5928,2023-10-28 15:48:05
5073326.0,4932,2023-10-09 10:31:04
5490576.0,5154,2023-10-11 16:25:04
7159190.0,6797,2023-11-06 22:11:05
5483392.0,5145,2023-10-11 13:47:05
6073296.0,5722,2023-10-26 01:20:05
5606048.0,5245,2023-10-13 12:41:04
7379901.0,6985,2023-11-07 21:42:05
8448251.0,8203,2023-11-10 22:29:05
6268008.0,5944,2023-10-28 20:20:05
5675196.0,5324,2023-10-15 17:44:04
7842406.0,7469,2023-11-09 19:10:05
7018174.0,6614,2023-11-05 18:48:04
6205069.0,5877,2023-10-28 07:05:04
5595486.0,5235,2023-10-13 10:33:04
5476997.0,5129,2023-10-11 10:00:04
5879104.0,5551,2023-10-21 13:55:03
6881968.0,6462,2023-11-04 05:47:04
6328163.0,6008,2023-10-29 13:33:04
7055564.0,6659,2023-11-06 10:23:06
6149154.0,5805,2023-10-27 13:46:04
6063213.0,5709,2023-10-25 21:57:04
6535807.0,6262,2023-10-31 21:55:04
6199561.0,5871,2023-10-28 01:33:04
7030981.0,6631,2023-11-05 23:11:05
5879104.0,5551,2023-10-21 12:26:03
5579671.0,5222,2023-10-12 21:38:04
5756045.0,5415,2023-10-17 18:24:04
6080820.0,5730,2023-10-26 09:11:04
7046180.0,6649,2023-11-06 09:06:05
6359477.0,6048,2023-10-29 16:54:04
8663922.0,8431,2023-11-11 12:01:05
6202013.0,5875,2023-10-28 06:04:04
7657016.0,7239,2023-11-08 21:17:06
7167524.0,6812,2023-11-06 23:32:05
6090085.0,5744,2023-10-26 13:01:04
5872888.0,5543,2023-10-21 00:09:03
5649969.0,5296,2023-10-14 16:35:04
6003567.0,5664,2023-10-25 13:40:04
5417654.0,5067,2023-10-10 19:10:04
5676410.0,5325,2023-10-15 19:21:03
7188704.0,6829,2023-11-07 08:20:05
7185430.0,6827,2023-11-07 07:39:04
5817629.0,5491,2023-10-19 21:12:03
6802733.0,6378,2023-11-02 22:41:04
8662846.0,8431,2023-11-11 07:16:04
8662846.0,8431,2023-11-11 03:32:04
6488727.0,6200,2023-10-30 14:54:05
5487493.0,5151,2023-10-11 14:47:04
6274621.0,5951,2023-10-28 22:40:04
6922831.0,6503,2023-11-04 16:27:05
7079247.0,6686,2023-11-06 13:55:05
6891261.0,6469,2023-11-04 09:41:04
7165664.0,6810,2023-11-06 23:18:05
6155058.0,5815,2023-10-27 16:03:08
5744815.0,5400,2023-10-17 13:42:04
6135358.0,5790,2023-10-27 10:19:04
5931250.0,5604,2023-10-23 14:46:05
8112454.0,7818,2023-11-10 16:14:05
5595486.0,5235,2023-10-13 10:40:04
5743767.0,5398,2023-10-17 12:22:04
6710108.0,6316,2023-11-01 21:38:05
5671701.0,5318,2023-10-15 15:39:03
5886141.0,5555,2023-10-21 16:10:04
6917024.0,6496,2023-11-04 15:29:04
7786109.0,7395,2023-11-09 15:30:06
5818952.0,5495,2023-10-19 22:48:04
5660045.0,5305,2023-10-14 21:55:04
5493157.0,5159,2023-10-11 17:50:04
7206620.0,6845,2023-11-07 10:27:05
5922006.0,5595,2023-10-23 10:19:04
6552271.0,6276,2023-11-01 10:33:04
5832458.0,5507,2023-10-20 10:30:04
5956778.0,5623,2023-10-24 10:29:04
8664967.0,8431,2023-11-11 00:25:05
5490576.0,5154,2023-10-11 16:54:04
5121451.0,5002,2023-10-09 19:55:04
6892828.0,6472,2023-11-04 10:04:05
5155665.0,5043,2023-10-10 12:42:04
7604033.0,7180,2023-11-08 16:47:06
6272130.0,5947,2023-10-28 21:02:04
5699289.0,5357,2023-10-16 13:33:04
5833384.0,5509,2023-10-20 11:02:04
5867768.0,5538,2023-10-20 21:07:04
5477076.0,5130,2023-10-11 10:08:03
6215713.0,5888,2023-10-28 09:42:04
7238208.0,6888,2023-11-07 14:19:07
8662846.0,8431,2023-11-11 08:38:05
6088330.0,5740,2023-10-26 12:12:04
6914866.0,6494,2023-11-04 14:59:05
7036039.0,6637,2023-11-06 01:05:05
6900534.0,6482,2023-11-04 11:41:04
6858522.0,6433,2023-11-03 17:28:05
5884880.0,5554,2023-10-21 15:15:04
5699882.0,5358,2023-10-16 13:52:04
7992632.0,7675,2023-11-10 11:07:04
7744666.0,7344,2023-11-09 11:57:05
7471565.0,7064,2023-11-08 07:37:05
5847034.0,5516,2023-10-20 13:39:04
5861691.0,5532,2023-10-20 17:21:05
5487493.0,5151,2023-10-11 14:43:05
6245991.0,5924,2023-10-28 15:09:05
5773540.0,5439,2023-10-18 11:41:04
5817050.0,5491,2023-10-19 20:30:04
7167455.0,6812,2023-11-06 23:27:05
6017380.0,5674,2023-10-25 15:52:04
6517405.0,6242,2023-10-31 11:36:04
5760360.0,5423,2023-10-17 22:23:04
5154438.0,5039,2023-10-10 11:47:04
5944621.0,5612,2023-10-23 20:35:04
7057864.0,6662,2023-11-06 10:56:05
6452242.0,6156,2023-10-29 22:53:04
5142936.0,5024,2023-10-10 01:33:03
5143924.0,5026,2023-10-10 03:56:03
5446072.0,5099,2023-10-10 22:23:04
6073964.0,5722,2023-10-26 02:16:05
5077808.0,4941,2023-10-09 11:14:04
7512336.0,7095,2023-11-08 10:34:05
5640282.0,5288,2023-10-14 14:24:04
7020852.0,6617,2023-11-05 19:42:04
7033227.0,6633,2023-11-05 23:23:05
5447668.0,5103,2023-10-10 22:39:04
5447668.0,5103,2023-10-10 22:40:04
6122792.0,5775,2023-10-26 22:26:06
6199798.0,5873,2023-10-28 02:33:04
6077049.0,5724,2023-10-26 06:28:04
7241712.0,6894,2023-11-07 15:02:05
6120601.0,5774,2023-10-26 21:32:05
8662846.0,8431,2023-11-11 07:43:04
5660177.0,5306,2023-10-14 20:32:03
6707740.0,6313,2023-11-01 20:47:04
5806833.0,5474,2023-10-19 11:58:04
5831000.0,5505,2023-10-20 09:49:05
5712514.0,5369,2023-10-16 18:40:03
7482273.0,7074,2023-11-08 08:48:05
5807396.0,5475,2023-10-19 12:49:05
5649969.0,5296,2023-10-14 16:34:04
5415902.0,5063,2023-10-10 17:12:05
5865867.0,5537,2023-10-20 19:04:04
6095236.0,5749,2023-10-26 14:44:04
6882469.0,6464,2023-11-04 07:15:04
7459699.0,7050,2023-11-08 02:19:04
4866155.0,4675,2023-10-08 22:35:04
8662846.0,8431,2023-11-11 05:09:05
6318714.0,5998,2023-10-29 12:44:04
6026665.0,5682,2023-10-25 17:37:04
6045889.0,5697,2023-10-25 19:52:04
5943436.0,5611,2023-10-23 18:47:03
8031921.0,7718,2023-11-10 13:01:05
6202013.0,5875,2023-10-28 06:01:04
5639478.0,5287,2023-10-14 14:20:04
5504368.0,5170,2023-10-11 20:47:04
5698804.0,5356,2023-10-16 13:13:04
6037184.0,5693,2023-10-25 18:58:04
6219841.0,5893,2023-10-28 10:48:04
6868058.0,6444,2023-11-03 19:54:04
5729062.0,5380,2023-10-16 21:32:03
6200762.0,5874,2023-10-28 03:31:04
6530028.0,6255,2023-10-31 19:33:06
6071364.0,5719,2023-10-25 23:45:04
7788372.0,7398,2023-11-09 15:46:06
7014214.0,6609,2023-11-05 18:09:05
6661664.0,6298,2023-11-01 17:04:06
5743767.0,5398,2023-10-17 12:40:04
6516551.0,6238,2023-10-31 11:09:04
6521592.0,6246,2023-10-31 13:48:04
6881221.0,6462,2023-11-04 02:35:04
6196224.0,5868,2023-10-27 22:56:05
5135626.0,5018,2023-10-09 22:35:03
7044314.0,6645,2023-11-06 08:39:05
6505853.0,6227,2023-10-30 23:54:05
7605108.0,7181,2023-11-08 17:03:07
6033231.0,5690,2023-10-25 18:33:05
6273425.0,5950,2023-10-28 21:51:04
6095510.0,5750,2023-10-26 15:08:04
6158169.0,5820,2023-10-27 16:46:05
5144692.0,5028,2023-10-10 06:04:03
5922560.0,5596,2023-10-23 10:59:04
4794278.0,4582,2023-10-08 21:53:05
6079302.0,5727,2023-10-26 07:15:04
5938739.0,5609,2023-10-23 17:01:04
3780616.0,3438,2023-10-07 20:19:04
7368242.0,6982,2023-11-07 21:33:04
5803477.0,5470,2023-10-19 09:37:05
5891659.0,5563,2023-10-21 21:52:04
6817050.0,6388,2023-11-03 08:29:07
7548397.0,7118,2023-11-08 12:20:05
5417256.0,5066,2023-10-10 18:38:04
5480416.0,5142,2023-10-11 13:05:04
5497926.0,5163,2023-10-11 18:20:03
8662846.0,8431,2023-11-11 07:32:05
6200762.0,5874,2023-10-28 02:48:04
7212051.0,6853,2023-11-07 10:54:05
6526356.0,6251,2023-10-31 17:42:05
7090276.0,6701,2023-11-06 15:19:05
7078870.0,6684,2023-11-06 13:51:06
6837733.0,6413,2023-11-03 13:12:05
5138991.0,5020,2023-10-09 23:48:03
6520557.0,6246,2023-10-31 12:44:05
5756623.0,5417,2023-10-17 19:35:04
7780549.0,7388,2023-11-09 15:07:06
5890530.0,5560,2023-10-21 19:29:04
5622957.0,5269,2023-10-13 21:29:03
7141923.0,6776,2023-11-06 20:30:05
7174213.0,6815,2023-11-07 00:01:05
5753584.0,5412,2023-10-17 17:18:04
5742581.0,5396,2023-10-17 11:38:04
6109317.0,5763,2023-10-26 18:23:06
5606048.0,5245,2023-10-13 12:23:04
5994152.0,5658,2023-10-25 11:27:03
5679068.0,5331,2023-10-15 21:29:04
5659692.0,5305,2023-10-14 20:49:04
6103833.0,5759,2023-10-26 17:24:04
5783141.0,5448,2023-10-18 16:15:04
6900930.0,6482,2023-11-04 11:59:05
6650741.0,6294,2023-11-01 16:01:06
5487130.0,5149,2023-10-11 14:27:04
6076337.0,5723,2023-10-26 05:21:04
7183654.0,6824,2023-11-07 06:45:05
6077049.0,5724,2023-10-26 06:20:04
6093940.0,5746,2023-10-26 14:09:05
5567901.0,5210,2023-10-12 17:54:04
7855073.0,7493,2023-11-09 20:28:05
6667389.0,6299,2023-11-01 17:22:05
4967713.0,4789,2023-10-08 23:25:04
6700442.0,6309,2023-11-01 20:25:05
6839249.0,6414,2023-11-03 13:34:04
5154956.0,5042,2023-10-10 12:34:05
5983326.0,5648,2023-10-24 21:24:04
6368686.0,6060,2023-10-29 17:43:04
6661075.0,6296,2023-11-01 16:19:05
5646407.0,5293,2023-10-14 15:35:03
5974941.0,5642,2023-10-24 17:04:05
