DateTime,RaisedAmount
2023-10-26 05:33:44,6076980.0
2023-10-26 05:44:57,6077049.0
2023-10-26 06:50:11,6077944.0
2023-10-26 06:56:18,6078013.0
2023-10-26 06:59:21,6078498.0
2023-10-26 07:09:34,6079302.0
2023-10-26 07:22:49,6079576.0
2023-10-26 07:27:55,6079665.0
2023-10-26 07:43:13,6080520.0
2023-10-26 08:27:05,6080731.0
2023-10-26 08:49:31,6080820.0
2023-10-26 09:13:34,6080909.0
2023-10-26 09:14:36,6080978.0
2023-10-26 09:32:57,6082088.0
2023-10-26 09:34:59,6082246.0
2023-10-26 09:48:16,6082731.0
2023-10-26 09:50:19,6083020.0
2023-10-26 10:08:41,6083178.0
2023-10-26 10:15:50,6083389.0
2023-10-26 10:19:55,6083468.0
2023-10-26 10:21:57,6083653.0
2023-10-26 10:29:06,6083927.0
2023-10-26 10:31:09,6084201.0
2023-10-26 10:32:10,6084897.0
2023-10-26 10:37:16,6085186.0
2023-10-26 10:40:20,6085671.0
2023-10-26 10:41:22,6086069.0
2023-10-26 10:45:27,6086158.0
2023-10-26 10:46:28,6086247.0
2023-10-26 10:56:41,6086425.0
2023-10-26 11:25:17,6086636.0
2023-10-26 11:30:24,6086317.0
2023-10-26 11:34:31,6087486.0
2023-10-26 11:40:38,6087555.0
2023-10-26 11:52:53,6087644.0
2023-10-26 11:53:54,6087782.0
2023-10-26 12:03:05,6088056.0
2023-10-26 12:11:15,6088330.0
2023-10-26 12:27:35,6088815.0
2023-10-26 12:32:41,6089168.0
2023-10-26 12:43:54,6089531.0
2023-10-26 12:53:05,6089600.0
2023-10-26 12:54:07,6090085.0
2023-10-26 13:42:02,6090154.0
2023-10-26 13:55:17,6090639.0
2023-10-26 14:02:25,6090958.0
2023-10-26 14:03:27,6091435.0
2023-10-26 14:08:33,6093729.0
2023-10-26 14:09:35,6093940.0
2023-10-26 14:33:03,6094177.0
2023-10-26 14:35:05,6094662.0
2023-10-26 14:40:12,6094751.0
2023-10-26 14:44:16,6095236.0
2023-10-26 14:56:31,6095510.0
2023-10-26 15:08:46,6095658.0
2023-10-26 15:19:59,6095932.0
2023-10-26 15:40:23,6096342.0
2023-10-26 15:49:41,6096511.0
2023-10-26 15:57:44,6096785.0
2023-10-26 15:59:47,6098790.0
2023-10-26 16:11:01,6098859.0
2023-10-26 16:12:02,6100864.0
2023-10-26 16:24:16,6101349.0
2023-10-26 16:30:24,6102313.0
2023-10-26 16:48:46,6103208.0
2023-10-26 17:15:19,6103833.0
2023-10-26 17:27:34,6104318.0
2023-10-26 17:34:42,6105502.0
2023-10-26 17:42:52,6105912.0
2023-10-26 17:46:57,6107022.0
2023-10-26 17:52:04,6109027.0
2023-10-26 18:06:22,6109106.0
2023-10-26 18:07:23,6109317.0
2023-10-26 18:45:08,6109636.0
2023-10-26 18:48:12,6109794.0
2023-10-26 18:53:18,6110624.0
2023-10-26 19:04:32,6111051.0
2023-10-26 19:06:34,6111140.0
2023-10-26 19:10:39,6112035.0
2023-10-26 19:17:48,6114040.0
2023-10-26 19:21:53,6113145.0
2023-10-26 19:47:24,6115150.0
2023-10-26 19:49:26,6117155.0
2023-10-26 19:50:27,6117429.0
2023-10-26 19:56:35,6117993.0
2023-10-26 20:03:44,6118403.0
2023-10-26 20:32:21,6118492.0
2023-10-26 20:41:31,6119387.0
2023-10-26 21:12:08,6119706.0
2023-10-26 21:29:30,6120601.0
2023-10-26 21:38:41,6121086.0
2023-10-26 21:41:44,6121375.0
2023-10-26 21:59:06,6122485.0
2023-10-26 22:14:24,6122623.0
2023-10-26 22:16:27,6122792.0
2023-10-26 22:50:08,6123111.0
2023-10-27 07:39:53,6128662.0
2023-10-27 07:46:29,6128936.0
2023-10-27 08:16:06,6129831.0
2023-10-27 08:18:09,6129900.0
2023-10-27 08:28:20,6130310.0
2023-10-27 08:42:37,6130379.0
2023-10-27 09:05:03,6130537.0
2023-10-27 09:07:06,6130890.0
2023-10-27 09:08:07,6132104.0
2023-10-27 09:15:16,6132393.0
2023-10-27 09:23:25,6132840.0
2023-10-27 09:34:37,6133114.0
2023-10-27 09:47:53,6133791.0
2023-10-27 09:52:59,6134110.0
2023-10-27 10:06:15,6135005.0
2023-10-27 10:10:20,6135358.0
2023-10-27 10:24:37,6135447.0
2023-10-27 10:29:43,6135766.0
2023-10-27 10:33:48,6136359.0
2023-10-27 11:02:23,6138364.0
2023-10-27 11:17:41,6139259.0
2023-10-27 11:42:11,6141264.0
2023-10-27 11:48:19,6141749.0
2023-10-27 12:01:34,6143754.0
2023-10-27 12:28:06,6144028.0
2023-10-27 12:32:11,6144117.0
2023-10-27 12:41:22,6144525.0
2023-10-27 12:45:27,6145010.0
2023-10-27 13:10:57,6145495.0
2023-10-27 13:16:03,6145574.0
2023-10-27 13:17:04,6145722.0
2023-10-27 13:32:22,6145890.0
2023-10-27 13:37:27,6147895.0
2023-10-27 13:41:32,6148669.0
2023-10-27 13:45:37,6149154.0
2023-10-27 14:10:06,6149473.0
2023-10-27 14:22:21,6149958.0
2023-10-27 14:26:27,6150853.0
2023-10-27 14:28:29,6151906.0
2023-10-27 14:46:53,6151985.0
2023-10-27 14:56:05,6152074.0
2023-10-27 14:59:09,6153038.0
2023-10-27 15:03:14,6153206.0
2023-10-27 15:13:27,6154101.0
2023-10-27 15:31:50,6154420.0
2023-10-27 15:34:53,6154739.0
2023-10-27 15:40:40,6155058.0
2023-10-27 16:05:11,6155543.0
2023-10-27 16:06:12,6157046.0
2023-10-27 16:18:27,6157115.0
2023-10-27 16:21:31,6157326.0
2023-10-27 16:31:44,6157811.0
2023-10-27 16:33:46,6157880.0
2023-10-27 16:46:01,6158169.0
2023-10-27 16:52:09,6158258.0
2023-10-27 17:04:24,6158743.0
2023-10-27 17:05:25,6159153.0
2023-10-27 17:11:32,6161158.0
2023-10-27 17:14:36,6161590.0
2023-10-27 17:38:03,6161679.0
2023-10-27 17:54:24,6162233.0
2023-10-27 17:57:27,6162507.0
2023-10-27 18:01:32,6162796.0
2023-10-27 18:09:42,6162885.0
2023-10-27 18:17:51,6163370.0
2023-10-27 18:28:04,6163581.0
2023-10-27 19:21:39,6164476.0
2023-10-27 19:56:20,6166560.0
2023-10-27 20:07:34,6166958.0
2023-10-27 20:11:39,6167853.0
2023-10-27 20:13:41,6168231.0
2023-10-27 20:15:44,6170236.0
2023-10-27 20:19:49,6170721.0
2023-10-27 20:23:54,6172726.0
2023-10-27 20:24:55,6173000.0
2023-10-27 20:25:57,6173274.0
2023-10-27 20:31:03,6173917.0
2023-10-27 20:35:08,6174206.0
2023-10-27 20:37:11,6174691.0
2023-10-27 20:38:12,6174869.0
2023-10-27 20:39:13,6175354.0
2023-10-27 20:40:14,6175764.0
2023-10-27 20:41:15,6175833.0
2023-10-27 20:42:17,6175922.0
2023-10-27 20:43:03,6176196.0
2023-10-27 20:44:05,6176206.0
2023-10-27 20:45:06,6179271.0
2023-10-27 20:46:07,6179681.0
2023-10-27 20:49:10,6180791.0
2023-10-27 20:50:12,6181110.0
2023-10-27 20:52:14,6182005.0
2023-10-27 20:53:16,6182571.0
2023-10-27 20:55:18,6182959.0
2023-10-27 20:57:20,6183048.0
2023-10-27 20:58:21,6184096.0
2023-10-27 21:00:23,6184274.0
2023-10-27 21:02:25,6185169.0
2023-10-27 21:03:27,6185258.0
2023-10-27 21:06:30,6185347.0
2023-10-27 21:08:33,6185436.0
2023-10-27 21:13:39,6186542.0
2023-10-27 21:14:40,6186631.0
2023-10-27 21:16:43,6186720.0
2023-10-27 21:17:44,6187009.0
2023-10-27 21:18:45,6187617.0
2023-10-27 21:19:46,6187706.0
2023-10-27 21:23:51,6187844.0
2023-10-27 21:27:57,6187923.0
2023-10-27 21:28:58,6188197.0
2023-10-27 21:31:18,6189092.0
2023-10-27 21:32:19,6189408.0
2023-10-27 21:34:22,6189497.0
2023-10-27 21:37:25,6189860.0
